KEY	SEVERITY	TYPE	COMPONENT	LINE	MESSAGE
AZnEFSksSww7JWRkCE3v	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/path-manager.js	92	'If' statement should not be the only statement in 'else' block
AZnEFSihSww7JWRkCE2Y	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/performance.js	28	Remove this commented out code.
AZnEFSihSww7JWRkCE2Z	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/performance.js	134	Use `forâ¦of` instead of `.forEach(â¦)`.
AZnEFSj7Sww7JWRkCE2o	CRITICAL	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	44	Refactor this asynchronous operation outside of the constructor.
AZnEFSj7Sww7JWRkCE2p	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	151	Unexpected negated condition.
AZnEFSj7Sww7JWRkCE2q	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	152	Unexpected negated condition.
AZnEFSj7Sww7JWRkCE2r	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	330	Remove the declaration of the unused 'installedOnly' variable.
AZnEFSj7Sww7JWRkCE2s	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	384	Handle this exception or don't catch it at all.
AZnEFSj7Sww7JWRkCE2t	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	453	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnEFSj7Sww7JWRkCE2u	MAJOR	BUG	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	512	Duplicate name 'testConnection'.
AZnEFSj7Sww7JWRkCE2v	CRITICAL	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	512	Refactor this function to reduce its Cognitive Complexity from 25 to the 15 allowed.
AZnEFSj7Sww7JWRkCE2w	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	525	Remove this useless assignment to variable "testSteamId".
AZnEFSj7Sww7JWRkCE2x	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	540	Remove the declaration of the unused 'data2' variable.
AZnEFSj7Sww7JWRkCE2y	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	540	Remove this useless assignment to variable "data2".
AZnEFSj7Sww7JWRkCE2z	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	585	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnEFSj7Sww7JWRkCE20	CRITICAL	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	634	Refactor this function to reduce its Cognitive Complexity from 50 to the 15 allowed.
AZnEFSj7Sww7JWRkCE21	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	646	Prefer `globalThis` over `global`.
AZnEFSj7Sww7JWRkCE22	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	670	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnEFSj7Sww7JWRkCE23	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	703	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnEFSj7Sww7JWRkCE24	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	705	Prefer `globalThis` over `global`.
AZnEFSj7Sww7JWRkCE25	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	708	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnEFSj7Sww7JWRkCE26	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	710	arrow function is equivalent to `String`. Use `String` directly.
AZnEFSj7Sww7JWRkCE29	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	717	Empty block statement.
AZnEFSj7Sww7JWRkCE2-	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	719	Empty block statement.
AZnEFSj7Sww7JWRkCE2_	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	721	Handle this exception or don't catch it at all.
AZnEFSj7Sww7JWRkCE3A	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	729	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnEFSj7Sww7JWRkCE3B	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	736	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnEFSj7Sww7JWRkCE3C	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	845	Prefer `globalThis` over `global`.
AZnEFSj7Sww7JWRkCE3D	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	868	Prefer `Number.parseInt` over `parseInt`.
AZnEFSj7Sww7JWRkCE3E	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	889	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnEFSj7Sww7JWRkCE3F	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	961	Prefer `globalThis` over `global`.
AZnEFSj7Sww7JWRkCE3G	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	983	Prefer `Number.parseInt` over `parseInt`.
AZnEFSj7Sww7JWRkCE3H	CRITICAL	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	997	Refactor this function to reduce its Cognitive Complexity from 19 to the 15 allowed.
AZnEFSj7Sww7JWRkCE3I	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	1013	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnEFSj7Sww7JWRkCE3J	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	1034	Handle this exception or don't catch it at all.
AZnEFSj7Sww7JWRkCE3K	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	1052	Empty block statement.
AZnEFSj7Sww7JWRkCE3L	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	1054	Handle this exception or don't catch it at all.
AZnEFSj7Sww7JWRkCE3M	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	1067	Move this array "sort" operation to a separate statement or replace it with "toSorted".
AZnEFSj7Sww7JWRkCE3N	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	1123	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnEFSj7Sww7JWRkCE3O	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	1143	Handle this exception or don't catch it at all.
AZnEFSj7Sww7JWRkCE3P	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	1161	Handle this exception or don't catch it at all.
AZnEFSj7Sww7JWRkCE3Q	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	1172	Move this array "sort" operation to a separate statement or replace it with "toSorted".
AZnEFSj7Sww7JWRkCE3R	CRITICAL	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	1207	Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.
AZnEFSj7Sww7JWRkCE3S	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	1322	Handle this exception or don't catch it at all.
AZnEFSj7Sww7JWRkCE3T	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	1328	Handle this exception or don't catch it at all.
AZnEFSj7Sww7JWRkCE3U	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	1488	Handle this exception or don't catch it at all.
AZnEFSj7Sww7JWRkCE3V	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	1532	Use `forâ¦of` instead of `.forEach(â¦)`.
AZnEFSj7Sww7JWRkCE3Y	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	1607	Prefer `String#replaceAll()` over `String#replace()`.
AZnEFSj7Sww7JWRkCE3Z	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	1616	Handle this exception or don't catch it at all.
AZnEFSj7Sww7JWRkCE3a	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	1622	Prefer `String#replaceAll()` over `String#replace()`.
AZnEFSj7Sww7JWRkCE3b	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	1631	Handle this exception or don't catch it at all.
AZnEFSj7Sww7JWRkCE3c	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	1633	Handle this exception or don't catch it at all.
AZnEFSj7Sww7JWRkCE3f	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	1689	Handle this exception or don't catch it at all.
AZnEFSj7Sww7JWRkCE3g	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-integration.js	1714	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnEFSgySww7JWRkCE2D	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-local-games.js	42	`String.raw` should be used to avoid escaping `\`.
AZnEFSgySww7JWRkCE2E	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-local-games.js	73	Prefer `String#replaceAll()` over `String#replace()`.
AZnEFSkdSww7JWRkCE3q	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/window-manager.js	25	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnEFScfSww7JWRkCE1m	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/utils/encoding.js	46	Prefer `String#replaceAll()` over `String#replace()`.
AZnEFScfSww7JWRkCE1n	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/utils/encoding.js	47	Prefer `String#replaceAll()` over `String#replace()`.
AZnEFScfSww7JWRkCE1o	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/utils/encoding.js	48	Prefer `String#replaceAll()` over `String#replace()`.
AZnEFScfSww7JWRkCE1p	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/utils/encoding.js	49	Prefer `String#replaceAll()` over `String#replace()`.
AZnEFScfSww7JWRkCE1q	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/utils/encoding.js	50	Prefer `String#replaceAll()` over `String#replace()`.
AZnEFScfSww7JWRkCE1r	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/utils/encoding.js	51	Prefer `String#replaceAll()` over `String#replace()`.
AZnEFScfSww7JWRkCE1s	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/utils/encoding.js	52	Prefer `String#replaceAll()` over `String#replace()`.
AZnEFScfSww7JWRkCE1t	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/utils/encoding.js	53	Prefer `String#replaceAll()` over `String#replace()`.
AZnEFScfSww7JWRkCE1u	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/utils/encoding.js	54	Prefer `String#replaceAll()` over `String#replace()`.
AZnEFScfSww7JWRkCE1v	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/utils/encoding.js	55	Prefer `String#replaceAll()` over `String#replace()`.
AZnEFScfSww7JWRkCE1w	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/utils/encoding.js	56	Prefer `String#replaceAll()` over `String#replace()`.
AZnEFScfSww7JWRkCE1x	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/utils/encoding.js	57	Prefer `String#replaceAll()` over `String#replace()`.
AZnEFScfSww7JWRkCE1y	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/utils/encoding.js	58	Prefer `String#replaceAll()` over `String#replace()`.
AZnEFScfSww7JWRkCE1z	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/utils/encoding.js	59	Prefer `String#replaceAll()` over `String#replace()`.
AZnEFScfSww7JWRkCE10	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/utils/encoding.js	60	Prefer `String#replaceAll()` over `String#replace()`.
AZnEFScfSww7JWRkCE11	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/utils/encoding.js	61	Prefer `String#replaceAll()` over `String#replace()`.
AZnEFScfSww7JWRkCE12	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/utils/encoding.js	62	Prefer `String#replaceAll()` over `String#replace()`.
AZnEFScfSww7JWRkCE13	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/utils/encoding.js	63	Prefer `String#replaceAll()` over `String#replace()`.
AZnEFScfSww7JWRkCE14	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/utils/encoding.js	64	Prefer `String#replaceAll()` over `String#replace()`.
AZnEFScfSww7JWRkCE15	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/utils/encoding.js	65	Prefer `String#replaceAll()` over `String#replace()`.
AZnEFScfSww7JWRkCE16	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/utils/encoding.js	66	Prefer `String#replaceAll()` over `String#replace()`.
AZnEFScfSww7JWRkCE17	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/utils/encoding.js	67	Prefer `String#replaceAll()` over `String#replace()`.
AZnEFScfSww7JWRkCE18	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/utils/encoding.js	68	Prefer `String#replaceAll()` over `String#replace()`.
AZnEFScfSww7JWRkCE19	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/utils/encoding.js	69	Prefer `String#replaceAll()` over `String#replace()`.
AZnEFScfSww7JWRkCE1-	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/utils/encoding.js	70	Prefer `String#replaceAll()` over `String#replace()`.
AZnEFScfSww7JWRkCE1_	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/utils/encoding.js	71	Prefer `String#replaceAll()` over `String#replace()`.
AZnEFScfSww7JWRkCE2A	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/utils/encoding.js	72	Prefer `String#replaceAll()` over `String#replace()`.
AZnEFSmSSww7JWRkCE4g	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/preload/preload.js	15	Prefer `globalThis.window` over `window`.
AZnEFSmSSww7JWRkCE4h	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/preload/preload.js	15	Prefer `globalThis` over `window`.
AZnEFSmSSww7JWRkCE4i	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/preload/preload.js	19	Handle this exception or don't catch it at all.
AZnEFSmSSww7JWRkCE4j	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/preload/preload.js	39	Handle this exception or don't catch it at all.
AZnEFSmSSww7JWRkCE4k	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/preload/preload.js	110	Prefer `structuredClone(â¦)` over `JSON.parse(JSON.stringify(â¦))` to create a deep clone.
AZnEFSmSSww7JWRkCE4l	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/preload/preload.js	192	Prefer `globalThis.window` over `window`.
AZnEFSmSSww7JWRkCE4m	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/preload/preload.js	192	Prefer `globalThis` over `window`.
AZnEFSmSSww7JWRkCE4n	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/preload/preload.js	195	Handle this exception or don't catch it at all.
AZnEFSmSSww7JWRkCE4o	MAJOR	BUG	CDTeamMods_Achievements-Manager:src/preload/preload.js	224	Promise executor functions should not be async.
AZnEFSmSSww7JWRkCE4p	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/preload/preload.js	231	Use `forâ¦of` instead of `.forEach(â¦)`.
AZnEFSmSSww7JWRkCE4q	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/preload/preload.js	234	Handle this exception or don't catch it at all.
AZnEFSmSSww7JWRkCE4r	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/preload/preload.js	241	Handle this exception or don't catch it at all.
AZnEFSmSSww7JWRkCE4s	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/preload/preload.js	251	Prefer `structuredClone(â¦)` over `JSON.parse(JSON.stringify(â¦))` to create a deep clone.
AZnEFSmSSww7JWRkCE4t	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/preload/preload.js	287	Handle this exception or don't catch it at all.
AZnEFSmSSww7JWRkCE4u	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/preload/preload.js	538	Prefer `structuredClone(â¦)` over `JSON.parse(JSON.stringify(â¦))` to create a deep clone.
AZnEFSmSSww7JWRkCE4v	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/preload/preload.js	569	Handle this exception or don't catch it at all.
AZnEFSmSSww7JWRkCE4w	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/preload/preload.js	582	Handle this exception or don't catch it at all.
AZnEFSmSSww7JWRkCE4x	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/preload/preload.js	614	Update this function so that its implementation is not identical to the one on line 519.
AZnEFSmSSww7JWRkCE4y	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/preload/preload.js	633	Prefer `structuredClone(â¦)` over `JSON.parse(JSON.stringify(â¦))` to create a deep clone.
AZnEFSmSSww7JWRkCE4z	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/preload/preload.js	664	Handle this exception or don't catch it at all.
AZnEFSmSSww7JWRkCE40	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/preload/preload.js	677	Handle this exception or don't catch it at all.
AZnEFSmSSww7JWRkCE41	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/preload/preload.js	697	Handle this exception or don't catch it at all.
AZnEFSmSSww7JWRkCE42	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/preload/preload.js	716	Remove this commented out code.
AZnEFSmSSww7JWRkCE43	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/preload/preload.js	726	Prefer `globalThis` over `window`.
AZnEFSmSSww7JWRkCE44	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/preload/preload.js	727	Prefer `globalThis` over `window`.
AZnEFSmSSww7JWRkCE45	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/preload/preload.js	735	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnEFSmSSww7JWRkCE46	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/preload/preload.js	753	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZnD6apnE_2A7xMuD-gP	CRITICAL	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/sandbox-manager.js	1	Unexpected var, use let or const instead.
AZnD6apnE_2A7xMuD-gR	CRITICAL	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/sandbox-manager.js	2	Unexpected var, use let or const instead.
AZnD6apnE_2A7xMuD-gQ	CRITICAL	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/sandbox-manager.js	4	Unexpected var, use let or const instead.
AZnD6apnE_2A7xMuD-gT	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/sandbox-manager.js	7	Extract the assignment of "mod" from this expression.
AZnD6apnE_2A7xMuD-gU	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/sandbox-manager.js	7	Unexpected use of comma operator.
AZnD6apnE_2A7xMuD-gV	CRITICAL	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/sandbox-manager.js	9	Unexpected var, use let or const instead.
AZnD6apnE_2A7xMuD-gX	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/sandbox-manager.js	56	`String.raw` should be used to avoid escaping `\`.
